irc://dbp:8738/sirnhwnz8eqbdijkq26clt6jw,1,3
irc://bdvct 5 ndy:616 2,0,2
irc://tbmzm2cac:56295/geqm5?puou4kdgk6objvdss1df4giwn5ls84tbd1x8wolydn1yrzyx,1,4
irc:// 1g58yqer1qt4asa rvqfojdsuhjr725tqatn47ljau1,0,1
irc://5fya8m38g1g5x1fdaa5gkm1 :15673/3yoh1dqmgmyscifpzsucqz ooz3sie2gdhwnni2r ?p,0,4
irc://y 2ve4x1pg64u7chju2ux8r567soz sm  6gjoo6nip 5:47915,0,2
irc://diwcci9usv4y5ww2cexvps74rl7ydxthvsgttkwbz1tj68qer2h6whm:54192/z44rqhr,1,3
irc://9ead2952b5ay9b31kfd411les9d2xfk8g6kze8emqgkh8c6n,1,1
irc://2mkwsp1z:63190,1,2
irc://1tpvmmkot2stj9md9sdvuqdj9qv4uxjl24vwuzr:20559/6y?e3ij8q3zienowjvmx,1,4
irc://ayd3en98d1fdgc,1,1
irc://9zpaiuyjr:63511/bnxoh2hahx5i frtfk?btw3vdr8spgxgvlz25xr,0,4
irc://ernqbk:16087,1,2
irc://6fbtmlgjunnxhcmlqlgdkcxw2rncgltut4mnpjapkzec16nsqapqeus3:55225/hfarh2u7?3,1,4
i  :/ rjejj168pqxze317uzxb t5k8,0,1
irc://zxc8:26757,1,2
irc://i14mz4dgmtfv:49176,1,2
irc: /vitr95 zfsqwi36u3wg 3cnb1acwkpa1q 4ss1:17320,0,2
irc://bvp2eecy1lq6xmb5a4eh8uga841 czphbq3,0,1
irc://lk4qp655hzvg69xvh9cqnf2m58bypcjzohi5x899187r 6tl  lo6hvpcmi8u:6240 /z j,0,3
irc //4wt8h d,0,1
irc://cfv7tcvelkclxe63idmkm  snsk3u9i7m4y2t9xh2qud787qiptirc jvsq2fitk8:9937,0,2
irc://n1dcymru3fdnhwx8vsef5ewgts16qlui6uthi8cad1yeodm:61 99/7moh8qapdrms,0,3
irc://glshc9es78zc:53673,1,2
irc //gi7w7jkqxz4hb4 g4jjzhv49r ind1ux3lhpea z77:3246 fzog8tfas?jffif9yxc,0,4
irc://da8y5586hsbvf8sve7j4plwkgemk5glnf53xpsa7j:62552,1,2
irc://4:35779/jd92tc7asninth6arct66brlvqm5m3uychufow45fhegf76okexetn?cr,1,4
irc://9nobo,1,1
irc://8of5 pwijwo:37511 x n1e9p1ii9ac777kh 5,0,4
irc://kbf3m6imiz6jkuqmegucyjkrv8i97ynj3lgfwrdxupl8frea7n4wa432ct:26461,1,2
irc://vo4ytay aqmrdt:18273/1y8w743mlankl7anofic23acb9?8bi67zveewxkmbf,0,4
irc://2kc8vjqfli785yt662pradmhqug3wyeupzhxif42rkvhhc1dc4338uv2xnjgtqax6kwp3kx4o,1,1
irc://p1u7rewgzt3bp5hxgqdetmgyiexo:20559/ojqxqd9l7l5ekl87x9e55vqb?7phgvygs8g1kp,1,4
irc://8f8aqkcpzx9dfztqm4e78u4:4948/c5a5alkfuj8xrevhszkfdwcvwaglsaaq9mbyr5s7,1,3
irc://hmcf8oceumxy5ttazkroihb83hu4qht3brjpn2bvo6r3:9421/q9nc?lmp8a,1,4
irc://3bmlywk q2c ec qnuhcqg67xwl5ggf7jjtmo8k zkw576o44711fhz  bvobtk,0,1
irc://pfi5667odi1 jy83gwvxgf464a257f16ba3rly8ihzavf 5hhe3obzixebb8k,0,1
irc://us3xkvopirxyzxka2p5cu3cdwp9bksoa95jwkew3fqg4nwd5oxk68acg7d7y:30547/ip49?1o,1,4
irc://o1k3ux4uvs6s8mim9t9bkl352f,1,1
irc://ba9v91a51pbs8o:28946/z4fzveximxo6 r7etg dfdz4ktw?hb4pm7s,0,4
irc://owqhpnexbs7t4y43cc27i3j8tst56x3eyiacc1gmjah1r ht6qlphefea93qe:62246/8k3t4s,0,3
irc://4bziutkdf6 fcsxd29 dw68pveiqxa b  mhq5guzhlbh7up8nb573m9rcj1oxr,0,1
irc://srjrmfphb2t3x1svpp9prb25qmygyanw2yxkt3wnlz8xcd79dcjhqpfua7u,1,1
irc://5ulsepn5918c3jmu75wmnpep4o866fajprov15u2sbo3kjuci2nk8v1wppxfobs9:41092/s,1,3
irc://95ijng3ti3y9spx819he4xepa:16298/71enq9q8dx9,1,3
irc://tsonj9b1j169hzo5ohic9l2yos3p1s9nogwoeafsrsbiyim4g8czkarhk722zkc6,1,1
irc://44n8m59z f9hpobf btlvpv8arli,0,1
irc://a7zg1 hqf tqiluzn19di ns7xpgdj9l a9pp7 o,0,1
irc://jqufnpr ch9dr7a9rna6a478qgmmtg9gyy8k3m9yo civiql5bzj1 k:57016/tai2i55176xb,0,3
irc:/ 4jam53fdk8j4 2vcje2te65nv:14575/x8r dop?7i e63rqqaab,0,4
irc://khhf7rg1mui3cosvwp98wh62azdf4l6svcw:44587,1,2
irc://y3mvsaymqwefrrkq:7633/c?56n7fs,1,4
irc://9qehcwv8ongucz7ggp2eg8aq8cjft29sl29g186u:59297/235,1,3
irc://fj1ulx 6 wji7zabxmc3r 8s   g4cxunz9mg z7to:39747/r78ufqbkwcjli1? tj6yr,0,4
irc://rudo5nr8713p3r 41xilvw4dgu3wf7ye6mocj:51034,0,2
irc://4smwsgn5zk8f4knxfijc7anek1qypzyigm365hwfddxo177s2ymt:58623,1,2
irc://ixria99qp rt1  5c 3sv2lyfpy1pfrc5  1yvdog18nmimjxcdlc,0,1
i c://6h58flp8wn53kmy:7007/4gmm3j9s8q,0,3
irc://ixamlksxhioc5zcm2smtcqivf,1,1
irc://54h16qm7xim29o72q:38580/k4xaibmj6lrj89q5zzzkc3kmpf6iz89,1,3
irc://ayhmse7j86emqpc3l8c4f5az6quwkmhsqtbglbnusbyt6ky44wcvf:19736,1,2
irc://x1wd:12801/3sskci9ziw5kvij5tnjisfr9zw2949twh93p12?cs8slh835z73mrhx6sjmlp,1,4
irc:// n6r66dibhzcn:7663/cmmxtkr5 7a  9y3,0,3
irc://p5zys68bup ssr9iqfm  2ifeya:10529,0,2
irc://osb5ro6233c6pixvkxdeeuw6eah2cmi35b2nl9yjdypho,1,1
irc://5plk9hla9uvrvlt5  4p6nzmfs9amolps8iree9wybdi,0,1
irc://5b5la2jd9 q8q35jhywpw49sskn 79j i5kca r5k7fodhqq5mv: 9194,0,2
irc://in1a2yl5a9wsxaj59noacjju:26062/8os4eh6gm5ddf7farnbeke2ghq8a1,1,3
irc://2f79gdg4kxs3:41386/8lia2gcdyim6ofpgfs9q1t5eoljq5k7oxwff,1,3
irc://32khzhraqwgsol8 isirwyaev1b96vj2qihxt:2607/p9i3grj3,0,3
irc://aj5xzpvv3tu5hdkpesdcdzl7xo3cdev3o9,1,1
irc://n9v2jangiop9osi3vq6eengpvn7fsryxovhw5hbwx8h1wotq:50078,1,2
i c://ul 3halqb2p1o874w8zs15 akog4hkx 34oi6 zw2p9wm3r,0,1
irc://ptyt7vca:5772 /c ol5k g r,0,3
irc:// 6 5063/kl6mi5alk5,0,3
irc://h cpio2gvk 5w7mtna: 45 /b1b2khh3pg?y2yslr  rppyoel2v,0,4
irc://2tgtil1wmjj4w4um41aovnga55c6poq8z2u6lvzttsygmvf627k:48268,1,2
irc://513h1mf4qyjpwrh2j3wrepnynfxg3faucys6vqhv2269:49215/iok5y36yuwxlajtgy14i9ix,1,3
irc://jb7t7518pncvbbryye vnpr212ouztwosbpg8gxzs86m6chbc8c4r9x:12876,0,2
irc://nkrla9t2t2ddzlikociq565u7gy5s49u7dy8p45ncacr5cvehrw2tmwa6tiuma6o5hl3,1,1
i c://zngazuro68rln9upl2ydc99bcw39zg65y2i7aov7ika245eafojyu,0,1
irc://zpmetqxztme49i8822r51 dfctslzqev5z7e5d8gepyvc:53542/dtc a,0,3
irc://jjt7 2c7yfivbrzzw7vh5ppe 7zfj46du x8j4q59m88d8im4hxq994lgdmqct6 si2:15289,0,2
irc://hhzf1yjs9lpzmt5esqcavmtbpu7dg8k9wguzk8ilmm6l8qnzg9m5tvcyiil2asyrfn:64012,1,2
irc://96je69clkizeuiyyc241w9nj1igkev7mvohgem:43783,1,2
irc://i42yl3f2wl31ppgaany9rwadscmn2ns7ouanerm3b4jkm9ffjkx:40621/m8,1,3
irc://ki6rp1eyzcyk6po2j47f96yj9an6326j5tj7dq,1,1
irc://cn 3yauw6gt4oc7h98sqjkzai84uxopctjnt4vedfvvyouy4x4aem1q bvqvyjkk8,0,1
irc:/ 493t,0,1
irc://ploy4h2e2 cqmzmnda vsurr th53ggj28gu72bi 9g8ssc mhtlshe:41028,0,2
irc://ucjkst15qxaavpwdrqw27pwrga86c9yegfb1w8yqiy qs3qbolzh1fjpuxf4gzfjzy61tg7:68,0,2
irc://x7q : 1984,0,2
irc://onrmsvyn1x8rj3h84np5dxonuoaebxxnbmfsdptp9cezt92gjjcq54xgqz1zhyplioil7ldw,1,1
irc:// 4e4juigfuszc776oz:55462,0,2
irc://2ylacd9ues2 z3esy7p6b55ub4zolez4:46815/rpkqk7wz587aqt53 tjkkc3bdzey1z,0,3
ir ://qpbl7s55ullr1l7ickdvegofoosjq9o s6dzbi569v7gglnyzkbd6qmmwxe obk 18  fl,0,1
irc://9zc9484l81qp9sqf7h5jvqs2fur2w6zk559pad5fvzhc9y:40818,1,2
irc://mbhi2hd1seripua2v6ofmbvrbqsb3kokem2x2s6p:2765/uqyxyorstsaz6ssvuqbp1u7gui?9,1,4
irc://7n73htyzjtwl6yoguzyteg ufyjscz q,0,1
irc://2wpj5b2a4nce3jt6o1pdvb4z3j6bojb5tjtwd1fvy4s4io k2rd95h4guo5,0,1
irc://lu w  fk7d:41053,0,2
irc://m9ml8gtjhdblhl425r5ydhksz7ppji1aldktwn8kqmc9riie7dox2kli7:7659,1,2
irc://5basxk5b1r:22989,1,2
irc://o5rtwd692xa1tlrxsktimkxnfvjqigzzww4h52x1gaezfh7bmpejhkoj9vdh5:53236/3kesn,1,3
irc://cht7qyvy6w7y79yoek7ykot14ffu44:52401/nk8shj5ejp5?97,1,4
irc://m gb f3th cm 3ges6x2in2eipesw4432z94f73m3aqp z9mttea ktg5xvjb,0,1
irc://mir7uzb4gog6b57yu7:4916/v 2a5q rj rgsd7r6s51sqve8qkdrwu?bpcg12vqooer,0,4
irc://r8at6bn3fk6tcbma6 yfnlh2f y z5tx9xlq36cogwx529sbe lmwczzccyhvktb uc:34856,0,2
irc://49flyvsq4ouhx5j9v6:1015/kedzd2ogyfrnn2u4c,1,3
irc://zljxovr82uo5nknea3xn3osd14qngpxslep48gvrcknvqdlv:4346/5vd7i4?jk2chs6a,1,4
irc://rn9xnc8ezbcd6ojtlgo5mmnr9wwishu1x82mowdn3th2v2s8:790/w3q2prrru?e,1,4
irc //4j:13728,0,2
irc://3sn87unhdub3sk7mglp4p 49f jiw3ws2gv4w1pu15di83p69b2turfohiho xf:  70 /g,0,3
irc://j2qoaffyvcebpgn8:5184/ryxpfwyqvx5mivnmt73swu4fw8g4pmy9lk3s3ojrn7nr9?rbt,1,4
irc://n jgoahd dts quwhbyz xw rb16akb9oxy9wzq9f:17274/1 ly5lmpcx,0,3
irc://thbwpfvhgsiu6bkvoskn49bh5jpbw4jjde:7947,1,2
irc://mjmn3yk:25062/9k?qvc8 vkg16ntx3snoads3rgelo33ws1cu4rmlne2nnr,0,4
irc://md6e1sxpt28sjkw9otez4vpuljjnteb8o928jjuklrwk2ne9dmvl2lhzjxxyx:46969/1vq?2,1,4
irc:/ rz5fdsmxwu2lcy2bof i9jxcc,0,1
irc://oyd ga395 rcjfb vs8uluqp,0,1
irc://d d6dxcd:39095/u5dnp dh8 yarhr?b3c96fnlk63b3e8lyns,0,4
irc://7q7zz5o3rol2gpnzqot2e1lqb3hnzwwoac2fexxs3v82zzwfxaq43pqh6sqc:33488/w?oob,1,4
irc://tylrlihv4jqwjp7n98uybpx4nw8me11ouaqkr,1,1
irc://8l7fqc5qury94p2wy16vq3uf2h87x8f9zzaexjxs:14124/h56l4?ndz5,1,4
irc://8ie2hae1y7i7rivdc8mfxq9z416f4ag1fj2to5shft2trq6hmdladlkc78rq2i5g1,1,1
irc://gjh4yut2oyj56ip8uompey7spqn8sgxq,1,1
irc://oecok3mt ruu5pbkt5v8 5z o kr1zr3cvpwjpxohvakyux7phmcs9k q2: 3651,0,2
irc://3qv5qk yb,0,1
irc://ud2jotrywief921axj1f3mgl4yubzvuwlo413h6vctvjr17f9g9db6pil4aqf:41918,1,2
irc:/ ddkyqcsbth  dd221:27056/5x76mh7lnpe4x83  rqre1gu nxk ?1,0,4
irc:// cgnz7jw xykxp i6jbeort2e89txx9d7j97uv9lyog si6r ds,0,1
irc://3 iotg23uo1vfcuijj92imdd3yepe zr1lb8hpcvun t6w5fy2p7rbsf:91 0,0,2
irc://z:43586/1gtlmzzw1633mwov7yc3hd8pamsoyjih3j3ir85uc9,1,3
irc://e622hyn92:5218/nqzhpehhpufq2eu3h3fvz1zk3,1,3
irc://scrcjtd8u:30309/nyqk3p644yezavyvsdq3sgd8qzkc7x5hxlpd5pe24sj?s9bccprlwjfdfc,1,4
irc://fon22qqgfj4bo5dm3k52fwzocbl n6srcxuhzskca13tm3x2u,0,1
irc://qd6eijrse78mo5ib3,1,1
irc://n9x1l4lde9xlwfzfk4nrmvutwozf3zge23teh1n2n5mm68usifapgj1e4y5dj,1,1
irc:/ h7wtr9yiuurvf1qd  y6vxh dn f 6e8c6m5gqlzyjfb1zrd:56384,0,2
irc://ps7kt4j3eqram6eas1zu:5509/quga?awhlu42vde83i2ww5ls9lus4l6vn6hqn,1,4
irc://l5c41cqdecir4tlpoalgldek:21598,1,2
irc://hj6jkdjlmkti4k7cg9513k36hyf4986d7kzvp3n5xl9ewod6fccjityb3dpm7r7d,1,1
irc:/ alkab7eq5qthx wrdt7aabvwfz5omc 39999/42bjmge2emi s,0,3
irc://vam4r cg69qyyjr7wrhk,0,1
irc://p qnejg 6zc :59974,0,2
irc://jq1obqr4t2945jj1qjvqy8uof9xn5v5:48128/zfgw,1,3
irc://wxdzp64d4q gwtrktw1igjsgzg4jt8716mrtyj7fdpylk9v4 qs okb4bfwas3ohla3pncwhe,0,1
irc://79p5slq716mp:18513/p3wvdenb s88sb6s3hiy onq8r7mp ye9ar8emai4i7dp,0,3
irc://xg5f4ybj8frn wcuawfljmpebs4ghr8qf9t3zn9jfwu4catflw64b74n3c3z8oljlmwwkcq9,0,1
irc://4tbc262 25yji2kthy2h9pb7ncxto16m wv9md no24agamui a75usfbn:33 1,0,2
irc://4rlxe3 zqxs75kg5b7sks1 vf2w3oj7wkfh6l  n 3zim dpj3t8bkom3t814n1:16992,0,2
irc://w8qyyx86ryfknhvhhfblhwg85kxuz9s 81m7kqa1ebnro:31616/banxup,0,3
i c://84h ij zybvjaibngcn7dt85q5x :145 /skbi7l4d jb 79mbe6411kvhkp7yt 1tr?5,0,4
irc://fmvtnyvxeva22 ba 3w7g xitaj pwnm1z7eih11 pjbeok,0,1
irc://j12qhc6ronawjuws2ar7qdlzcelgjc6forr7am9v2pvad6yn6nbyi mzis pfkvyc,0,1
irc:/ oqrkeu21q5u9ys4we872c1,0,1
irc://twgkybdor34fd8cdb2y8jlbevy2ha473iv7te:45145/6waqzi88n2pnmc,1,3
irc://bc31kbd98:11625/sqyzzby4vhvj9i1ldrc9gc8j?972p,1,4
irc://8l4d2xuol3pld5k3jwmy5i:61181/eytjsoj858vet8xf2b3bayz3w8a6pvebo83ichw3fr,1,3
irc://tzu7borwnc56 fi rudiipcp3t4g8: 782/z u f?uhdnbmvhm1jtpxto4nud9c3,0,4
irc://on8wx 57gfxwuhjgs6jz7fj xul8ws8mmt2vuvg7oobou5wb  lx2 749wcx eayqp,0,1
irc //pzu knp46bm3i2ze6rxhnzrgzfbnzp:60649/tqkd v,0,3
irc://m3th16 slplkc2mi pbp,0,1
irc://1xmgl9t3zva6kxj 5g r7icrbne nbrl2 qjq7cxmk  hfy2j26:37 65/sqfy6zje48sqz?hu,0,4
irc://rtp6:4 456,0,2
irc://4uzfh7cgd  9ck 25h7uk 5og 1exm4dfqhje3an t2cupfa5jt:39551,0,2
irc://ps8fupmvbsfd88xvef83nf3nimh5x47j4okwsjtihgabdhdjmnwygxc2de8gtr6v5f532imv:8,1,2
irc://ki9dlpkr3tr1uk91uxgfwa9imqp7fag2jnxrjed71t3mfj36e1ahdze6eu3xrpcf4:25343/r,1,3
irc://wr56bh1h7e5wodqyuaud8d8t4mqqxvr8poubj3ch6vzq88yfpupy2bk886adodto:63822/w,1,3
irc://mvbncvbj7x1mezmk6t8qyc:56657/u6j4upyh4dn6t41yd?db1c52,1,4
irc:/ f oy1pze7mh5w6ub4,0,1
irc://chcz7edtav5o3krnxmcfrfjkrukcl8ooyq2f4vg7ftcejs64c6qsat2lgp:35586/i?ah,1,4
irc://lx4d683t1694aq2:64659,1,2
irc://vkhud3qoj489cx961wgulsmld7:48797,1,2
irc://9ewc39xj4ojb3sjvfd7w1rj:57247/jfxyjs87d61o1h91k8v9i8cljllgu3w?wwez16ytg,1,4
irc:/ rnqcafkm46 tm84pr8bunqjewt41f1glyz9f9zbx bdxt66r76i52 330 0,0,2
irc://nbp55swi8r:25984/6dq6ymzzwveg6pgov65j9u3h33r9h1x56db2eorgiaebzkkdq5hnph,1,3
irc://vg4bthmj82j7jwc p  sj1sqrthjj1oq4cw  6f:51482,0,2
irc://qoop4yd8s8l8opm7boyfkr935esa8959ze21iek7itau,1,1
irc://lakp3e239qha2vzvdbjr3e4p9aj63nwhpgpt7ekeacnjytu9puq9b7vrd:39843,1,2
irc://2gqbzmh4fa,1,1
irc://ps4nk5tsab31s2ro7ner6kjvfdc66zarcc4pfazom1nxrpm4776qvdsmbda:3194,1,2
irc://3hudh79x87311w7qhu2oakm ynqsob1w69 q5:57647/x sbf9s,0,3
irc://6dzxn5az33ku8d4 bmowwh8x8zsy3 m 3sqgyum:20261,0,2
irc://yqf:34794/2rdofvtqg45ui6t5458ajftsfwsnwkfx9mighlgiadpn75qx39mw1n,1,3
irc:// paw  :3710 /dv177gyp341o2h6psz 55b?zi2eiu9p,0,4
irc://tfvbtcl8ohyfi5:30742/tos2u5qxkbfjnn4b2?2fiqem5scv1nw1,1,4
irc:/ w3m gu jxug3lz:6299 /2gap?a7utyp uvu18smfwxcwr2,0,4
irc://baypft4bjpjvrw7dolpezl:43991,1,2
irc:/ snqv6x8yo3gnadbgxp6ec4qw8qbu1i9vic26:63418/z zdtlfi13hb41,0,3
irc://k17ogf88q594ei4 gq9lp:33860,0,2
irc //9c4go1rsssntrjft52kv92irj6938geqzuwq6ojy1c54nahxegzq4:5269/qe?uyvk7rnxpq9h,0,4
irc://w8oak1uryuebmp8ixr y2qz1huqv1be7miexeypufgk4tpirvv3hirr 38 78 z 1n i7bjr?8,0,4
irc://j91fnvd 6n hhzuzje2n:25151/ja26k6l4mbn8,0,3
irc: /79xnh8tpsug,0,1
irc:// itk mepd5k vzzi xa zig msdyfb ori8wq4xvj bcjnxhcoxtpr67dksm3ywllgg4yg,0,1
irc://f5v6e3 rf:27 24/kxlkaoskdliqu,0,3
irc://2n 3 te4hjf5cle1i4suwqcue4v7r,0,1
irc://49449jxgl2fjl6bwad2j26lpq84zpzigiuso:47586/nq97kl87hjornc?a,1,4
irc://dvc8e njyughy34 62  w53tvy8ugl:140 2,0,2
irc://d3pr3qc1ivg3ot5ncmgz8dgd6jlzbg7cl5fy5xkk3z2er6xgqlbp,1,1
irc://l52v21812cgadf4c9nliej2aj3yunvaaec2xjui1nhhz5a226cg84jew52ely134i5:684/4?3,1,4
irc:// kch3t8qg m :21497/mf25q1sdf8 9j,0,3
irc://u9gfyk4ys6jzavp6kqz7 vso b3wn fp85ofp769hfn6ilk8m9 d3v4tiwv46fd: 1298/q ?t,0,4
irc://k5xh4zqoocv3sczp4iztxkvswpvltc1tlsv6zocvjhrn6djyu8a4gbeqnkd5thedn:24448,1,2
irc://b7hhsf7rew8h:33599/ 7s48w2fyhnq3g9acbv9hoeggpzqexl7ray6umvuwwgoeizy,0,3
ir ://ydulnrz44d5dymhi9znlc5kic: 3865/aiy6?p5ia25l9kx1sxqrp8,0,4
irc://gdo1w 1gdmy9nmkc3uoleg 3s  lqr:51553/4ev5erfbaw444qebrmi 932cmzbfjsq,0,3
irc://m8mf69m2lliglmhcawiv4mly8sp72ufmhp8kvtzw,1,1
irc://wr5xki9m:62642/58zsqu8r7kdzhresxjqu1c6r8qs p pzbc36ncagd8ri?z5,0,4
irc://cxmr7x7fgv7oxkqi1x92k1eje1bjakkehppk6uz7bb5l1x113lbm2u4lyaryyh29f9is,1,1
ir ://uxex55qbnmgpa4l84 mu 2 j95aac6wg1s35puun9yz:9236 h7r7258y4vft,0,3
irc://kery 77j2wtxd hkjv otu972c,0,1
irc://5 g j3tu2dmlt5jvfv7ab ygrq98365c:58056/d9eopxwtyf9639d6m,0,3
irc://oype9yu751tcwodw:16161/kvhgj4pef1w4s8yntcu1xbu38a4u2l6rcygznjamyqe?cc,1,4
irc://my15xksmhvnn563l4vgd46b7w7vglnmiipbb96scpeez:50566/pbya3iptap5xpikllbj,1,3
irc:// f6z7sv1mc elfqq:11036/3rgbruu1mtnjnue8smk8o ne2? ixuar95y 5jduj h l,0,4
irc://spi ii6kibfc8zl944p jdjd 8cav,0,1
irc://w vz66npt94rwzld3c2w bx7gl8y13or7vgs18kophhw8wus:29570/7jm sars82l6qbz55,0,3
irc //v8a3wapz4885e9m wygvcxugqsf31atzy6c65qq3ny35x5qf1czxkzmbxpbj7rbm82m:1914,0,2
irc:// go1ulhj5kjw,0,1
irc //xt8otvvge8r liaiaxzlkajwnve27or dfofng uuvys4749kka1m8 :37735/ f39? 86r b,0,4
ir ://58mafg86a12a2h8mwrmy3 u,0,1
irc:// 6rxcjy4:60403/lcrnxiiqhhspspttafp f2ze h72 i i? 8at78kndm63ekf,0,4
irc://d3dqy9wpxgps1f7yhqtmv1qbs3fo74nbh:736,1,2
irc://32 mhhmn,0,1
irc://v zdx1fzxwoh5kujns6hwamkm63o9qpvpya75msfuvtd2e476wnjjnl:56610/m9j ubi,0,3
irc://aw91h9fmaau1d6wlz1r5iz4jwzkep3z3psuoqfp1k,1,1
irc://gayhfvy5op826d3oi4owux5rzurobevgl83zruy2bmhi6b:16500,1,2
irc://alol9xvayn7872cjsjf2wu9794eon :53799/ 7kuat4   9qmcmzoces r4b1srgm?wkl,0,4
irc://v97boc5gp6ifd5huhhl3c7q47tu8g7libdfxqlm3697nz3wghactutr3:48539,1,2
irc://lopxmxvej9zkujgsmfzc7bodv4eb3fliedx7w3x4isc33n1gx:22070/piehaw,1,3
irc://o6az8vm7ndsj2elopwekvz2slnrf2ns5h7asq9jrl6fk59ony4528599:29800/l1r6gx5,1,3
irc:/ fwoa 9c8iuq1t 8e4p2pbi89j61sd:32337/s1mj uk io3 u,0,4
irc://g: 2207,0,2
irc://rgdqsnxg:20148/ulrsg8o51zg91olfvrjijz8u9ikrzps39gf3bsudkn292bqu19anxzl6if8,1,3
irc://c81z8ad973omttygd2ljntsbry4jsxzo:53832/swjsfkphb3swhn619v65br7qf1ake,1,3
irc:// xb6zjlvgp8 q83zksa:37488/avqkw pt6d4h,0,3
irc://d5ugjfjsitc76ss881ro3q219h1zenfu6vjvef3vlwdn5hfg8nali14,1,1
irc: /6r kmhft9pjrp2pxoe8g2m5hxk:30923/s4w1j596563krbd528x7m6 hlmzsilfr95xhqokr4,0,3
irc://92gd:55040,1,2
irc://jnfvirqrn2gkbu12rrvruw9h3i1gfvg7wvuki6jgyc4eh:42404/e7?3vnix,1,4
irc://ryornbfxni8emsa7vvikcziun2fl45kacg2z:39812,1,2
irc://n3jnkub5j81nzdyhna2besc2mtjgyo4z5p:21942/ywya6pzcck1b11?48u5wpz6pkgu9,1,4
irc://4wyjfwk7k9tnreta9b9qwd92whzv2w2el8cpx2:12750/4olggjkzibdgk,1,3
i c://po  pe9v16twg2coti891nrq7qw81,0,1
irc://azoxq8vpi gbtf4o5pkikvec 3dkws 4w otoesmf7vb3q9e8 dlu5w2v78m:141 2/xx4cm?3,0,4
irc://bbnaudojmjbyjaf26cjqwnhhge3p1t6sqp8wj8wc4cdswrvs78tbleyu6sr9kud7k8xmp5,1,1
irc://43slic5:58808/zx  47vha csb 1w1jyglpyf4o x2v,0,3
irc://gnk9u5fdp7g7ve5x 9z 8u 7airlt6 q6w6kqg7qxl,0,1
ir ://3u1ver7lre4tglay6l ijq8kl3p yp9dbhin63c31th9ghqvah,0,1
